0,2000020623
1,2000020625
2,2000020624
3,2000020626
4,2000020627
5,2000020632
6,2000020633
7,2000020634
8,2000020635
9,2000020614
10,2000020628
11,2000020629
12,2000020631
13,2000020636
14,2000020637
15,2000020638
16,2000020639
17,2000020647
18,2000020648
19,2000020640
20,2000020641
21,2000020642
22,2000020643
23,2000020644
24,2000020645
25,2000020646
26,2000020649
27,2000020650
28,2000020657
29,2000020651
30,2000020652
31,2000020653
32,2000020654
33,2000020655
34,2000020658
35,2000020656
36,2000020660
37,2000020661
38,2000020663
39,2000020659
40,2000020662
41,2000020664
42,2000020665
43,2000020669
44,2000020666
45,2000020667
46,2000020668
47,2000020670
48,2000020672
49,2000020674
50,2000020675
51,2000020676
52,2000020677
53,2000020671
54,2000020673
55,2000020682
56,2000020683
57,2000020678
58,2000020679
59,2000020680
60,2000020681
61,2000020684
62,2000020686
63,2000020687
64,2000020688
65,2000020689
66,2000020690
67,2000020691
68,2000020685
69,2000020692
70,2000020694
71,2000020695
72,2000020696
73,2000020693
74,2000020697
75,2000020701
76,2000020703
77,2000020706
78,2000020698
79,2000020699
80,2000020700
81,2000020702
82,2000020704
83,2000020705
84,2000020711
85,2000020707
86,2000020710
87,2000020714
88,2000020712
89,2000020713
90,2000020708
91,2000020709
92,2000020715
93,2000020716
94,2000020717
95,2000020719
96,2000020718
97,2000020720
98,2000020724
99,2000020725
100,2000020721
101,2000020722
102,2000020723
103,2000020727
104,2000020729
105,2000020731
106,2000020732
107,2000020726
108,2000020728
109,2000020730
110,2000020733
111,2000020734
112,2000020738
113,2000020735
114,2000020736
115,2000020737
116,2000020739
117,2000020740
118,2000020741
119,2000020745
120,2000020746
121,2000020742
122,2000020743
123,2000020744
124,2000020758
125,2000020749
126,2000020752
127,2000020747
128,2000020748
129,2000020750
130,2000020755
131,2000020756
132,2000020751
133,2000020753
134,2000020754
135,2000020757
136,2000020760
137,2000020759
138,2000020761
139,2000020411
140,2000020762
141,2000020763
142,2000020764
143,2000020770
144,2000020765
145,2000020766
146,2000020767
147,2000020771
148,2000020768
149,2000020769
150,2000020772
151,2000020773
152,2000020775
153,2000020777
154,2000020779
155,2000020780
156,2000020774
157,2000020776
158,2000020778
159,2000020781
160,2000020792
161,2000020782
162,2000020783
163,2000020784
164,2000020787
165,2000020788
166,2000020789
167,2000020790
168,2000020785
169,2000020786
170,2000020791
171,2000040051
172,2000020793
173,2000020795
174,2000020798
175,2000020799
176,2000020794
177,2000020796
178,2000020797
179,2000020800
180,2000020801
181,2000020806
182,2000020807
183,2000020802
184,2000020803
185,2000020804
186,2000020805
187,2000020808
188,2000020809
189,2000020811
190,2000020812
191,2000020813
192,2000020810
193,2000020814
194,2000020819
195,2000020820
196,2000020815
197,2000020816
198,2000020818
199,2000020821
200,2000020817
201,2000020826
202,2000020829
203,2000020822
204,2000020823
205,2000020824
206,2000020825
207,2000020827
208,2000020830
209,2000020828
210,2000020831
211,2000020832
212,2000020834
213,2000020836
214,2000020838
215,2000020833
216,2000020835
217,2000020837
218,2000020839
219,2000020840
220,2000020841
221,2000020846
222,2000020845
223,2000020842
224,2000020843
225,2000020844
226,2000020855
227,2000020847
228,2000020848
229,2000020849
230,2000020850
231,2000020851
232,2000020852
233,2000020853
234,2000020854
235,2000020856
236,2000020857
237,2000020858
238,2000020861
239,2000020859
240,2000020860
241,2000020863
242,2000020866
243,2000020868
244,2000020869
245,2000020870
246,2000020862
247,2000020865
248,2000020867
249,2000020864
250,2000020872
251,2000020873
252,2000020874
253,2000020871
254,2000020875
255,2000020876
256,2000020877
257,2000020883
258,2000020879
259,2000020880
260,2000020882
261,2000020878
262,2000020881
263,2000020884
264,2000020885
265,2000020888
266,2000020890
267,2000020886
268,2000020889
269,2000020887
270,2000020892
271,2000020891
272,2000020895
273,2000020894
274,2000020893
275,2000020896
276,2000020898
277,2000020899
278,2000020900
279,2000020904
280,2000020897
281,2000020901
282,2000020902
283,2000020905
284,2000020903
285,2000020907
286,2000020909
287,2000020906
288,2000020908
289,2000020910
290,2000020911
291,2000020913
292,2000020914
293,2000020918
294,2000020912
295,2000020916
296,2000020917
297,2000020919
298,2000020915
299,2000020922
300,2000020923
301,2000020928
302,2000020921
303,2000020920
304,2000020924
305,2000020926
306,2000020925
307,2000020927
308,2000020934
309,2000020929
310,2000020932
311,2000020931
312,2000020936
313,2000020935
314,2000020933
315,2000020930
316,2000020938
317,2000020939
318,2000020940
319,2000020941
320,2000020937
321,2000020942
322,2000020943
323,2000020945
324,2000020946
325,2000020948
326,2000020944
327,2000020947
328,2000020952
329,2000020953
330,2000020954
331,2000020949
332,2000020950
333,2000020951
334,2000020955
335,2000020956
336,2000020957
337,2000020960
338,2000020962
339,2000020963
340,2000020958
341,2000020959
342,2000020961
343,2000020967
344,2000020968
345,2000020969
346,2000020964
347,2000020966
348,2000020970
349,2000020965
350,2000020971
351,2000020977
352,2000020972
353,2000020973
354,2000020974
355,2000020975
356,2000020976
357,2000020979
358,2000020978
359,2000020981
360,2000020982
361,2000020983
362,2000020986
363,2000020980
364,2000020985
365,2000020984
366,2000020987
367,2000020988
368,2000020989
369,2000020994
370,2000020995
371,2000020997
372,2000020990
373,2000020991
374,2000020992
375,2000020993
376,2000020996
377,2000020998
378,2000021000
379,2000021003
380,2000020999
381,2000021001
382,2000021002
383,2000021004
384,2000021005
385,2000021007
386,2000021010
387,2000021011
388,2000021006
389,2000021008
390,2000021009
391,2000021012
392,2000021013
393,2000021015
394,2000021014
395,2000021016
396,2000021017
397,2000021018
398,2000021023
399,2000021024
400,2000021020
401,2000021026
402,2000021019
403,2000021025
404,2000021021
405,2000021022
406,2000021027
407,2000021028
408,2000021029
409,2000021033
410,2000021031
411,2000021030
412,2000021035
413,2000021034
414,2000021032
415,2000021036
416,2000021037
417,2000021038
418,2000021039
419,2000021043
420,2000021040
421,2000021041
422,2000021042
423,2000021046
424,2000021048
425,2000021050
426,2000021051
427,2000021052
428,2000021045
429,2000021047
430,2000021049
431,2000021053
432,2000021044
433,2000021054
434,2000021055
435,2000021056
436,2000021057
437,2000021058
438,2000021059
439,2000021060
440,2000021061
441,2000021062
442,2000021063
443,2000021064
444,2000021075
445,2000021072
446,2000021066
447,2000021065
448,2000021067
449,2000021069
450,2000021071
451,2000021073
452,2000021068
453,2000021070
454,2000021074
455,2000021080
456,2000021078
457,2000021079
458,2000021077
459,2000021076
460,2000021081
461,2000021082
462,2000021083
463,2000021084
464,2000021085
465,2000021086
466,2000021087
467,2000021088
468,2000021091
469,2000021092
470,2000021089
471,2000021090
472,2000021095
473,2000021097
474,2000021099
475,2000021100
476,2000021093
477,2000021096
478,2000021098
479,2000021101
480,2000021094
481,2000021102
482,2000021107
483,2000021103
484,2000021104
485,2000021105
486,2000021106
487,2000021108
488,2000021110
489,2000021109
490,2000021111
491,2000021112
492,2000021113
493,2000021117
494,2000021119
495,2000021120
496,2000021123
497,2000021114
498,2000021115
499,2000021116
500,2000021121
501,2000021118
502,2000021122
503,2000021124
504,2000021128
505,2000021126
506,2000021125
507,2000021127
508,2000021129
509,2000021130
510,2000021131
511,2000021133
512,2000021132
513,2000021134
514,2000021137
515,2000021135
516,2000021136
517,2000021138
518,2000021139
519,2000021140
520,2000021141
521,2000021146
522,2000021148
523,2000021142
524,2000021143
525,2000021144
526,2000021145
527,2000021147
528,2000021153
529,2000021154
530,2000021149
531,2000021150
532,2000021151
533,2000021152
534,2000021155
535,2000021156
536,2000021157
537,2000021158
538,2000021159
539,2000021161
540,2000021162
541,2000021160
542,2000021171
543,2000021165
544,2000021166
545,2000021167
546,2000021163
547,2000021164
548,2000021168
549,2000021170
550,2000021169
551,2000021172
552,2000021177
553,2000021173
554,2000021178
555,2000021174
556,2000021175
557,2000021176
558,2000020630
559,2000021179
560,2000021183
561,2000021180
562,2000021181
563,2000021182
564,2000021184
565,2000021185
566,2000021187
567,2000021189
568,2000021190
569,2000021186
570,2000021188
571,2000021191
572,2000021194
573,2000021198
574,2000021199
575,2000021192
576,2000021193
577,2000021195
578,2000021196
579,2000021197
580,2000021201
581,2000021204
582,2000021205
583,2000021206
584,2000021200
585,2000021202
586,2000021203
587,2000021207
588,2000021211
589,2000021213
590,2000021209
591,2000021210
592,2000021212
593,2000021214
594,2000021208
595,2000021224
596,2000021218
597,2000021219
598,2000021220
599,2000021215
600,2000021216
601,2000021217
602,2000021221
603,2000021222
604,2000021223
605,2000021229
606,2000021227
607,2000021225
608,2000021226
609,2000021230
610,2000021228
611,2000030141
612,2000030161
613,2000030171
614,2000030181
615,2000030111
616,2000030131
617,2000030151
618,2000030121
619,2000030182
620,2000030132
621,2000030142
622,2000030162
623,2000030172
624,2000030122
625,2000030152
626,2000030112
627,2000030173
628,2000030163
629,2000030123
630,2000030133
631,2000030143
632,2000030153
633,2000030183
634,2000030144
635,2000030174
636,2000030113
637,2000030184
638,2000030124
639,2000030134
640,2000030114
641,2000030154
642,2000030164
643,2000030185
644,2000030175
645,2000030145
646,2000030115
647,2000030186
648,2000030135
649,2000030146
650,2000030165
651,2000030176
652,2000030116
653,2000030136
654,2000030166
655,2000030211
656,2000030221
657,2000030231
658,2000030241
659,2000030232
660,2000030222
661,2000030212
662,2000030242
663,2000030233
664,2000030223
665,2000030243
666,2000030213
667,2000030224
668,2000030234
669,2000030244
670,2000030214
671,2000030235
672,2000030225
673,2000030215
674,2000030236
675,2000030216
676,2000030226
677,2000030217
678,2000030237
679,2000030227
680,2000030321
681,2000030311
682,2000030322
683,2000030312
684,2000030323
685,2000030313
686,2000030324
687,2000030314
688,2000030325
689,2000030315
690,2000030411
691,2000030412
692,2000030413
693,2000030414
694,2000030415
695,2000030416
696,2000030417
697,2001020001
698,2001020002
699,2001020003
700,2001020005
701,2001020006
702,2001020007
703,2001020008
704,2001020004
705,2001020009
706,2001020011
707,2001020010
708,2001020012
709,2001020013
710,2001020014
711,2001020026
712,2001020015
713,2001020016
714,2001020017
715,2001020018
716,2001020020
717,2001020019
718,2001020021
719,2001020022
720,2001020023
721,2001020025
722,2001020024
723,2001020028
724,2001020027
725,2001020029
726,2001020030
727,2001020031
728,2001020032
729,2001020033
730,2001020034
731,2001020036
732,2001020035
733,2001020038
734,2001020037
735,2001020039
